Instrument,Company Event Type,Date,year,ticker
TAP,EarningsReleases,2003-07-24 12:30:00,2003,TAP
TAP,EarningsReleases,2003-07-29 12:00:00,2003,TAP
TAP,EarningsReleases,2003-10-23 12:30:00,2003,TAP
TAP,EarningsReleases,2003-11-05 12:00:00,2003,TAP
TAP,EarningsReleases,2004-01-28 17:00:00,2004,TAP
TAP,EarningsReleases,2004-02-05 13:30:00,2004,TAP
TAP,EarningsReleases,2004-04-22 12:30:00,2004,TAP
TAP,EarningsReleases,2004-05-05 12:00:00,2004,TAP
TAP,EarningsReleases,2004-07-21 12:00:00,2004,TAP
TAP,EarningsReleases,2004-07-22 12:30:00,2004,TAP
TAP,EarningsReleases,2004-10-28 12:30:00,2004,TAP
TAP,EarningsReleases,2004-10-28 16:00:00,2004,TAP
TAP,EarningsReleases,2005-02-09 12:00:00,2005,TAP
TAP,EarningsReleases,2005-02-09 13:30:00,2005,TAP
TAP,EarningsReleases,2005-04-28 12:00:00,2005,TAP
TAP,EarningsReleases,2005-08-02 12:00:00,2005,TAP
TAP,EarningsReleases,2005-11-01 12:00:00,2005,TAP
TAP,EarningsReleases,2006-02-09 12:00:00,2006,TAP
TAP,EarningsReleases,2006-05-02 12:00:00,2006,TAP
TAP,EarningsReleases,2006-08-01 12:00:00,2006,TAP
TAP,EarningsReleases,2006-10-31 12:00:00,2006,TAP
TAP,EarningsReleases,2007-02-15 13:30:00,2007,TAP
TAP,EarningsReleases,2007-05-08 12:00:00,2007,TAP
TAP,EarningsReleases,2007-08-07 12:30:00,2007,TAP
TAP,EarningsReleases,2007-11-06 13:30:00,2007,TAP
TAP,EarningsReleases,2008-02-12 12:00:00,2008,TAP
TAP,EarningsReleases,2008-05-06 12:30:00,2008,TAP
TAP,EarningsReleases,2008-08-05 12:00:00,2008,TAP
TAP,EarningsReleases,2008-11-05 12:00:00,2008,TAP
TAP,EarningsReleases,2009-02-10 12:00:00,2009,TAP
TAP,EarningsReleases,2009-02-10 13:30:00,2009,TAP
TAP,EarningsReleases,2009-05-05 12:30:00,2009,TAP
TAP,EarningsReleases,2009-08-03 12:30:00,2009,TAP
TAP,EarningsReleases,2009-11-04 13:30:00,2009,TAP
TAP,EarningsReleases,2010-02-09 13:30:00,2010,TAP
TAP,EarningsReleases,2010-05-04 12:30:00,2010,TAP
TAP,EarningsReleases,2010-08-03 12:30:00,2010,TAP
TAP,EarningsReleases,2010-11-03 12:30:00,2010,TAP
TAP,EarningsReleases,2011-02-10 13:30:00,2011,TAP
TAP,EarningsReleases,2011-05-03 12:30:00,2011,TAP
TAP,EarningsReleases,2011-08-02 12:00:00,2011,TAP
TAP,EarningsReleases,2011-11-02 12:30:00,2011,TAP
TAP,EarningsReleases,2012-02-16 13:30:00,2012,TAP
TAP,EarningsReleases,2012-05-08 12:00:00,2012,TAP
TAP,EarningsReleases,2012-08-07 12:00:00,2012,TAP
TAP,EarningsReleases,2012-11-07 13:30:00,2012,TAP
TAP,EarningsReleases,2013-02-14 13:30:00,2013,TAP
TAP,EarningsReleases,2013-05-07 12:00:00,2013,TAP
TAP,EarningsReleases,2013-08-06 12:30:00,2013,TAP
TAP,EarningsReleases,2013-11-06 13:30:00,2013,TAP
TAP,EarningsReleases,2014-02-13 13:30:00,2014,TAP
TAP,EarningsReleases,2014-05-07 12:30:00,2014,TAP
TAP,EarningsReleases,2014-08-06 12:30:00,2014,TAP
TAP,EarningsReleases,2014-11-06 13:30:00,2014,TAP
TAP,EarningsReleases,2015-02-10 13:30:00,2015,TAP
TAP,EarningsReleases,2015-05-07 12:30:00,2015,TAP
TAP,EarningsReleases,2015-08-06 12:30:00,2015,TAP
TAP,EarningsReleases,2015-11-05 13:30:00,2015,TAP
TAP,EarningsReleases,2016-02-11 13:30:00,2016,TAP
TAP,EarningsReleases,2016-05-03 12:30:00,2016,TAP
TAP,EarningsReleases,2016-08-02 12:30:00,2016,TAP
TAP,EarningsReleases,2016-11-01 12:30:00,2016,TAP
TAP,EarningsReleases,2017-02-14 13:30:00,2017,TAP
TAP,EarningsReleases,2017-05-03 12:30:00,2017,TAP
TAP,EarningsReleases,2017-08-02 12:30:00,2017,TAP
TAP,EarningsReleases,2017-11-01 12:30:00,2017,TAP
TAP,EarningsReleases,2018-02-14 13:30:00,2018,TAP
TAP,EarningsReleases,2018-05-02 12:30:00,2018,TAP
TAP,EarningsReleases,2018-08-01 12:30:00,2018,TAP
TAP,EarningsReleases,2018-10-31 12:30:00,2018,TAP
TAP,EarningsReleases,2019-02-12 13:30:00,2019,TAP
TAP,EarningsReleases,2019-05-01 12:30:00,2019,TAP
TAP,EarningsReleases,2019-07-31 12:30:00,2019,TAP
TAP,EarningsReleases,2019-10-30 12:30:00,2019,TAP
TAP,EarningsReleases,2020-02-12 13:30:00,2020,TAP
TAP,EarningsReleases,2020-04-30 12:30:00,2020,TAP
TAP,EarningsReleases,2020-07-30 12:30:00,2020,TAP
TAP,EarningsReleases,2020-10-29 12:30:00,2020,TAP
TAP,EarningsReleases,2021-02-11 13:30:00,2021,TAP
TAP,EarningsReleases,2021-04-29 12:30:00,2021,TAP
TAP,EarningsReleases,2021-07-29 12:30:00,2021,TAP
TAP,EarningsReleases,2021-10-28 12:30:00,2021,TAP
TAP,EarningsReleases,2022-02-23 13:30:00,2022,TAP
TAP,EarningsReleases,2022-05-03 12:30:00,2022,TAP
TAP,EarningsReleases,2022-08-02 12:30:00,2022,TAP
TAP,EarningsReleases,2022-11-01 12:30:00,2022,TAP
TAP,EarningsReleases,2023-02-21 13:30:00,2023,TAP
TAP,EarningsReleases,2023-05-02 12:30:00,2023,TAP
TAP,EarningsReleases,2023-08-01 12:30:00,2023,TAP
TAP,EarningsReleases,2023-11-02 12:30:00,2023,TAP
TAP,EarningsReleases,2024-02-13 11:55:00,2024,TAP
TAP,EarningsReleases,2024-04-30 10:55:00,2024,TAP
TAP,EarningsReleases,2024-08-06 10:30:00,2024,TAP
TAP,EarningsReleases,2024-11-07 11:30:00,2024,TAP
TFC,EarningsReleases,2000-01-12 14:30:00,2000,TFC
TFC,EarningsReleases,2000-01-13 12:00:00,2000,TFC
TFC,EarningsReleases,2000-01-18 12:00:00,2000,TFC
TFC,EarningsReleases,2000-01-24 12:00:00,2000,TFC
TFC,EarningsReleases,2000-04-10 12:00:00,2000,TFC
TFC,EarningsReleases,2000-04-11 13:30:00,2000,TFC
TFC,EarningsReleases,2000-04-13 12:00:00,2000,TFC
TFC,EarningsReleases,2000-04-24 21:00:00,2000,TFC
TFC,EarningsReleases,2000-07-10 12:00:00,2000,TFC
TFC,EarningsReleases,2000-07-12 12:30:00,2000,TFC
TFC,EarningsReleases,2000-07-13 12:30:00,2000,TFC
TFC,EarningsReleases,2000-07-13 12:30:00,2000,TFC
TFC,EarningsReleases,2000-07-24 12:00:00,2000,TFC
TFC,EarningsReleases,2000-10-10 12:00:00,2000,TFC
TFC,EarningsReleases,2000-10-10 12:30:00,2000,TFC
TFC,EarningsReleases,2000-10-12 12:30:00,2000,TFC
TFC,EarningsReleases,2000-10-18 12:30:00,2000,TFC
TFC,EarningsReleases,2000-10-24 12:00:00,2000,TFC
TFC,EarningsReleases,2001-01-10 13:30:00,2001,TFC
TFC,EarningsReleases,2001-01-12 13:30:00,2001,TFC
TFC,EarningsReleases,2001-01-16 12:00:00,2001,TFC
TFC,EarningsReleases,2001-01-17 13:30:00,2001,TFC
TFC,EarningsReleases,2001-01-19 12:00:00,2001,TFC
TFC,EarningsReleases,2001-01-23 19:00:00,2001,TFC
TFC,EarningsReleases,2001-04-09 12:00:00,2001,TFC
TFC,EarningsReleases,2001-04-10 12:00:00,2001,TFC
TFC,EarningsReleases,2001-04-11 12:30:00,2001,TFC
TFC,EarningsReleases,2001-04-19 12:00:00,2001,TFC
TFC,EarningsReleases,2001-04-24 12:00:00,2001,TFC
TFC,EarningsReleases,2001-07-06 12:30:00,2001,TFC
TFC,EarningsReleases,2001-07-09 12:00:00,2001,TFC
TFC,EarningsReleases,2001-07-12 12:30:00,2001,TFC
TFC,EarningsReleases,2001-07-18 12:00:00,2001,TFC
TFC,EarningsReleases,2001-07-23 12:00:00,2001,TFC
TFC,EarningsReleases,2001-07-24 12:00:00,2001,TFC
TFC,EarningsReleases,2001-10-09 12:00:00,2001,TFC
TFC,EarningsReleases,2001-10-10 12:30:00,2001,TFC
TFC,EarningsReleases,2001-10-11 12:30:00,2001,TFC
TFC,EarningsReleases,2001-10-23 12:00:00,2001,TFC
TFC,EarningsReleases,2002-01-09 13:30:00,2002,TFC
TFC,EarningsReleases,2002-01-11 13:30:00,2002,TFC
TFC,EarningsReleases,2002-01-16 12:00:00,2002,TFC
TFC,EarningsReleases,2002-01-17 12:00:00,2002,TFC
TFC,EarningsReleases,2002-01-22 12:00:00,2002,TFC
TFC,EarningsReleases,2002-04-08 12:00:00,2002,TFC
TFC,EarningsReleases,2002-04-10 12:30:00,2002,TFC
TFC,EarningsReleases,2002-04-11 12:30:00,2002,TFC
TFC,EarningsReleases,2002-04-15 20:00:00,2002,TFC
TFC,EarningsReleases,2002-04-16 13:00:00,2002,TFC
TFC,EarningsReleases,2002-04-18 20:00:00,2002,TFC
TFC,EarningsReleases,2002-04-23 12:00:00,2002,TFC
TFC,EarningsReleases,2002-07-08 12:00:00,2002,TFC
TFC,EarningsReleases,2002-07-10 12:30:00,2002,TFC
TFC,EarningsReleases,2002-07-11 12:30:00,2002,TFC
TFC,EarningsReleases,2002-07-16 13:00:00,2002,TFC
TFC,EarningsReleases,2002-07-17 16:00:00,2002,TFC
TFC,EarningsReleases,2002-07-18 20:00:00,2002,TFC
TFC,EarningsReleases,2002-07-23 12:00:00,2002,TFC
TFC,EarningsReleases,2002-10-09 12:30:00,2002,TFC
TFC,EarningsReleases,2002-10-11 12:30:00,2002,TFC
TFC,EarningsReleases,2002-10-15 12:00:00,2002,TFC
TFC,EarningsReleases,2002-10-17 12:00:00,2002,TFC
TFC,EarningsReleases,2002-10-17 12:30:00,2002,TFC
TFC,EarningsReleases,2002-10-18 12:00:00,2002,TFC
TFC,EarningsReleases,2002-10-22 12:00:00,2002,TFC
TFC,EarningsReleases,2003-01-08 13:30:00,2003,TFC
TFC,EarningsReleases,2003-01-13 13:30:00,2003,TFC
TFC,EarningsReleases,2003-01-16 12:00:00,2003,TFC
TFC,EarningsReleases,2003-01-16 13:30:00,2003,TFC
TFC,EarningsReleases,2003-01-21 12:00:00,2003,TFC
TFC,EarningsReleases,2003-01-21 13:30:00,2003,TFC
TFC,EarningsReleases,2003-01-21 13:30:00,2003,TFC
TFC,EarningsReleases,2003-04-10 12:30:00,2003,TFC
TFC,EarningsReleases,2003-04-14 12:30:00,2003,TFC
TFC,EarningsReleases,2003-04-14 20:00:00,2003,TFC
TFC,EarningsReleases,2003-04-15 13:00:00,2003,TFC
TFC,EarningsReleases,2003-04-17 12:00:00,2003,TFC
TFC,EarningsReleases,2003-04-17 16:00:00,2003,TFC
TFC,EarningsReleases,2003-04-22 12:00:00,2003,TFC
TFC,EarningsReleases,2003-07-10 12:30:00,2003,TFC
TFC,EarningsReleases,2003-07-14 12:30:00,2003,TFC
TFC,EarningsReleases,2003-07-15 12:30:00,2003,TFC
TFC,EarningsReleases,2003-07-16 12:30:00,2003,TFC
TFC,EarningsReleases,2003-07-16 12:30:00,2003,TFC
TFC,EarningsReleases,2003-07-17 12:00:00,2003,TFC
TFC,EarningsReleases,2003-07-17 12:00:00,2003,TFC
TFC,EarningsReleases,2003-07-22 12:00:00,2003,TFC
TFC,EarningsReleases,2003-10-09 12:30:00,2003,TFC
TFC,EarningsReleases,2003-10-14 12:30:00,2003,TFC
TFC,EarningsReleases,2003-10-15 12:30:00,2003,TFC
TFC,EarningsReleases,2003-10-16 12:30:00,2003,TFC
TFC,EarningsReleases,2003-10-16 12:30:00,2003,TFC
TFC,EarningsReleases,2003-10-20 12:30:00,2003,TFC
TFC,EarningsReleases,2003-10-21 12:00:00,2003,TFC
TFC,EarningsReleases,2004-01-12 13:30:00,2004,TFC
TFC,EarningsReleases,2004-01-13 13:30:00,2004,TFC
TFC,EarningsReleases,2004-01-15 21:00:00,2004,TFC
TFC,EarningsReleases,2004-01-20 12:00:00,2004,TFC
TFC,EarningsReleases,2004-01-21 13:30:00,2004,TFC
TFC,EarningsReleases,2004-01-21 13:30:00,2004,TFC
TFC,EarningsReleases,2004-01-27 12:00:00,2004,TFC
TFC,EarningsReleases,2004-04-08 12:30:00,2004,TFC
TFC,EarningsReleases,2004-04-13 12:30:00,2004,TFC
TFC,EarningsReleases,2004-04-15 12:30:00,2004,TFC
TFC,EarningsReleases,2004-04-15 20:00:00,2004,TFC
TFC,EarningsReleases,2004-04-19 12:30:00,2004,TFC
TFC,EarningsReleases,2004-04-21 12:30:00,2004,TFC
TFC,EarningsReleases,2004-04-27 12:00:00,2004,TFC
TFC,EarningsReleases,2004-07-12 12:30:00,2004,TFC
TFC,EarningsReleases,2004-07-13 12:30:00,2004,TFC
TFC,EarningsReleases,2004-07-15 12:00:00,2004,TFC
TFC,EarningsReleases,2004-07-15 20:00:00,2004,TFC
TFC,EarningsReleases,2004-07-19 12:30:00,2004,TFC
TFC,EarningsReleases,2004-07-21 12:30:00,2004,TFC
TFC,EarningsReleases,2004-07-27 12:00:00,2004,TFC
TFC,EarningsReleases,2004-10-14 12:00:00,2004,TFC
TFC,EarningsReleases,2004-10-14 12:30:00,2004,TFC
TFC,EarningsReleases,2004-10-18 12:30:00,2004,TFC
TFC,EarningsReleases,2004-10-19 12:00:00,2004,TFC
TFC,EarningsReleases,2004-10-26 12:00:00,2004,TFC
TFC,EarningsReleases,2004-11-12 13:30:00,2004,TFC
TFC,EarningsReleases,2005-01-14 13:30:00,2005,TFC
TFC,EarningsReleases,2005-01-18 12:00:00,2005,TFC
TFC,EarningsReleases,2005-01-19 12:00:00,2005,TFC
TFC,EarningsReleases,2005-01-20 13:30:00,2005,TFC
TFC,EarningsReleases,2005-01-25 12:00:00,2005,TFC
TFC,EarningsReleases,2005-02-23 12:00:00,2005,TFC
TFC,EarningsReleases,2005-04-13 12:30:00,2005,TFC
TFC,EarningsReleases,2005-04-18 12:00:00,2005,TFC
TFC,EarningsReleases,2005-04-18 12:30:00,2005,TFC
TFC,EarningsReleases,2005-04-18 12:30:00,2005,TFC
TFC,EarningsReleases,2005-04-20 12:30:00,2005,TFC
TFC,EarningsReleases,2005-04-26 12:00:00,2005,TFC
TFC,EarningsReleases,2005-07-13 12:30:00,2005,TFC
TFC,EarningsReleases,2005-07-18 12:00:00,2005,TFC
TFC,EarningsReleases,2005-07-19 12:30:00,2005,TFC
TFC,EarningsReleases,2005-07-19 12:30:00,2005,TFC
TFC,EarningsReleases,2005-07-20 12:30:00,2005,TFC
TFC,EarningsReleases,2005-07-26 12:00:00,2005,TFC
TFC,EarningsReleases,2005-10-14 12:00:00,2005,TFC
TFC,EarningsReleases,2005-10-14 12:30:00,2005,TFC
TFC,EarningsReleases,2005-10-18 12:00:00,2005,TFC
TFC,EarningsReleases,2005-10-18 12:30:00,2005,TFC
TFC,EarningsReleases,2005-10-18 13:00:00,2005,TFC
TFC,EarningsReleases,2005-10-24 12:00:00,2005,TFC
TFC,EarningsReleases,2006-01-17 13:30:00,2006,TFC
TFC,EarningsReleases,2006-01-18 13:30:00,2006,TFC
TFC,EarningsReleases,2006-01-19 13:30:00,2006,TFC
TFC,EarningsReleases,2006-01-23 13:30:00,2006,TFC
TFC,EarningsReleases,2006-01-24 12:00:00,2006,TFC
TFC,EarningsReleases,2006-01-24 13:30:00,2006,TFC
TFC,EarningsReleases,2006-04-17 12:30:00,2006,TFC
TFC,EarningsReleases,2006-04-18 12:30:00,2006,TFC
TFC,EarningsReleases,2006-04-18 12:30:00,2006,TFC
TFC,EarningsReleases,2006-04-20 12:30:00,2006,TFC
TFC,EarningsReleases,2006-04-25 12:00:00,2006,TFC
TFC,EarningsReleases,2006-05-10 12:00:00,2006,TFC
TFC,EarningsReleases,2006-07-18 12:00:00,2006,TFC
TFC,EarningsReleases,2006-07-18 12:00:00,2006,TFC
TFC,EarningsReleases,2006-07-19 12:30:00,2006,TFC
TFC,EarningsReleases,2006-07-20 12:30:00,2006,TFC
TFC,EarningsReleases,2006-07-25 12:00:00,2006,TFC
TFC,EarningsReleases,2006-10-17 12:30:00,2006,TFC
TFC,EarningsReleases,2006-10-17 13:00:00,2006,TFC
TFC,EarningsReleases,2006-10-18 12:00:00,2006,TFC
TFC,EarningsReleases,2006-10-19 12:30:00,2006,TFC
TFC,EarningsReleases,2006-10-24 20:00:00,2006,TFC
TFC,EarningsReleases,2006-10-31 12:00:00,2006,TFC
TFC,EarningsReleases,2007-01-18 13:30:00,2007,TFC
TFC,EarningsReleases,2007-01-19 13:30:00,2007,TFC
TFC,EarningsReleases,2007-01-23 12:00:00,2007,TFC
TFC,EarningsReleases,2007-01-23 14:00:00,2007,TFC
TFC,EarningsReleases,2007-01-31 12:00:00,2007,TFC
TFC,EarningsReleases,2007-04-17 12:30:00,2007,TFC
TFC,EarningsReleases,2007-04-17 13:00:00,2007,TFC
TFC,EarningsReleases,2007-04-19 12:30:00,2007,TFC
TFC,EarningsReleases,2007-04-24 12:00:00,2007,TFC
TFC,EarningsReleases,2007-04-30 12:00:00,2007,TFC
TFC,EarningsReleases,2007-06-25 12:30:00,2007,TFC
TFC,EarningsReleases,2007-07-17 13:00:00,2007,TFC
TFC,EarningsReleases,2007-07-18 12:30:00,2007,TFC
TFC,EarningsReleases,2007-07-19 12:00:00,2007,TFC
TFC,EarningsReleases,2007-07-19 12:30:00,2007,TFC
TFC,EarningsReleases,2007-07-24 12:00:00,2007,TFC
TFC,EarningsReleases,2007-07-31 12:00:00,2007,TFC
TFC,EarningsReleases,2007-10-16 13:00:00,2007,TFC
TFC,EarningsReleases,2007-10-18 12:30:00,2007,TFC
TFC,EarningsReleases,2007-10-23 12:00:00,2007,TFC
TFC,EarningsReleases,2007-10-31 12:00:00,2007,TFC
TFC,EarningsReleases,2008-01-17 13:30:00,2008,TFC
TFC,EarningsReleases,2008-01-22 12:00:00,2008,TFC
TFC,EarningsReleases,2008-01-22 14:00:00,2008,TFC
TFC,EarningsReleases,2008-01-23 13:30:00,2008,TFC
TFC,EarningsReleases,2008-01-31 21:00:00,2008,TFC
TFC,EarningsReleases,2008-04-17 12:30:00,2008,TFC
TFC,EarningsReleases,2008-04-17 13:00:00,2008,TFC
TFC,EarningsReleases,2008-04-22 12:30:00,2008,TFC
TFC,EarningsReleases,2008-04-23 12:00:00,2008,TFC
TFC,EarningsReleases,2008-04-30 12:00:00,2008,TFC
TFC,EarningsReleases,2008-07-16 13:00:00,2008,TFC
TFC,EarningsReleases,2008-07-17 12:30:00,2008,TFC
TFC,EarningsReleases,2008-07-22 12:30:00,2008,TFC
TFC,EarningsReleases,2008-07-23 12:00:00,2008,TFC
TFC,EarningsReleases,2008-07-31 12:00:00,2008,TFC
TFC,EarningsReleases,2008-10-16 12:30:00,2008,TFC
TFC,EarningsReleases,2008-10-22 12:00:00,2008,TFC
TFC,EarningsReleases,2008-10-23 12:30:00,2008,TFC
TFC,EarningsReleases,2008-10-23 12:30:00,2008,TFC
TFC,EarningsReleases,2008-10-31 20:00:00,2008,TFC
TFC,EarningsReleases,2009-01-22 13:30:00,2009,TFC
TFC,EarningsReleases,2009-01-28 12:00:00,2009,TFC
TFC,EarningsReleases,2009-01-28 12:00:00,2009,TFC
TFC,EarningsReleases,2009-01-29 13:30:00,2009,TFC
TFC,EarningsReleases,2009-04-17 12:30:00,2009,TFC
TFC,EarningsReleases,2009-04-22 12:00:00,2009,TFC
TFC,EarningsReleases,2009-04-23 12:30:00,2009,TFC
TFC,EarningsReleases,2009-04-29 13:00:00,2009,TFC
TFC,EarningsReleases,2009-04-29 20:00:00,2009,TFC
TFC,EarningsReleases,2009-07-17 12:30:00,2009,TFC
TFC,EarningsReleases,2009-07-22 12:00:00,2009,TFC
TFC,EarningsReleases,2009-07-22 12:30:00,2009,TFC
TFC,EarningsReleases,2009-07-23 13:00:00,2009,TFC
TFC,EarningsReleases,2009-07-24 20:00:00,2009,TFC
TFC,EarningsReleases,2009-10-19 12:30:00,2009,TFC
TFC,EarningsReleases,2009-10-22 12:30:00,2009,TFC
TFC,EarningsReleases,2009-10-28 12:00:00,2009,TFC
TFC,EarningsReleases,2009-10-29 13:00:00,2009,TFC
TFC,EarningsReleases,2009-10-30 20:00:00,2009,TFC
TFC,EarningsReleases,2010-01-22 13:30:00,2010,TFC
TFC,EarningsReleases,2010-01-27 12:00:00,2010,TFC
TFC,EarningsReleases,2010-01-28 13:30:00,2010,TFC
TFC,EarningsReleases,2010-01-29 21:00:00,2010,TFC
TFC,EarningsReleases,2010-04-21 12:30:00,2010,TFC
TFC,EarningsReleases,2010-04-22 12:30:00,2010,TFC
TFC,EarningsReleases,2010-04-23 12:00:00,2010,TFC
TFC,EarningsReleases,2010-04-28 12:00:00,2010,TFC
TFC,EarningsReleases,2010-04-30 20:00:00,2010,TFC
TFC,EarningsReleases,2010-07-22 12:30:00,2010,TFC
TFC,EarningsReleases,2010-07-22 20:00:00,2010,TFC
TFC,EarningsReleases,2010-07-28 12:00:00,2010,TFC
TFC,EarningsReleases,2010-07-29 12:00:00,2010,TFC
TFC,EarningsReleases,2010-07-29 20:00:00,2010,TFC
TFC,EarningsReleases,2010-10-21 12:00:00,2010,TFC
TFC,EarningsReleases,2010-10-21 12:30:00,2010,TFC
TFC,EarningsReleases,2010-10-27 12:00:00,2010,TFC
TFC,EarningsReleases,2010-10-28 12:30:00,2010,TFC
TFC,EarningsReleases,2010-10-29 20:00:00,2010,TFC
TFC,EarningsReleases,2011-01-20 21:00:00,2011,TFC
TFC,EarningsReleases,2011-01-21 13:30:00,2011,TFC
TFC,EarningsReleases,2011-01-26 21:00:00,2011,TFC
TFC,EarningsReleases,2011-01-26 21:00:00,2011,TFC
TFC,EarningsReleases,2011-01-27 13:30:00,2011,TFC
TFC,EarningsReleases,2011-04-21 12:00:00,2011,TFC
TFC,EarningsReleases,2011-04-21 12:30:00,2011,TFC
TFC,EarningsReleases,2011-04-27 20:00:00,2011,TFC
TFC,EarningsReleases,2011-04-29 20:00:00,2011,TFC
TFC,EarningsReleases,2011-07-20 12:00:00,2011,TFC
TFC,EarningsReleases,2011-07-21 12:30:00,2011,TFC
TFC,EarningsReleases,2011-07-22 12:30:00,2011,TFC
TFC,EarningsReleases,2011-07-27 20:00:00,2011,TFC
TFC,EarningsReleases,2011-07-28 12:30:00,2011,TFC
TFC,EarningsReleases,2011-07-29 20:00:00,2011,TFC
TFC,EarningsReleases,2011-10-20 12:30:00,2011,TFC
TFC,EarningsReleases,2011-10-20 20:00:00,2011,TFC
TFC,EarningsReleases,2011-10-21 12:30:00,2011,TFC
TFC,EarningsReleases,2011-10-26 20:00:00,2011,TFC
TFC,EarningsReleases,2011-10-28 12:30:00,2011,TFC
TFC,EarningsReleases,2012-01-19 13:30:00,2012,TFC
TFC,EarningsReleases,2012-01-19 21:00:00,2012,TFC
TFC,EarningsReleases,2012-01-20 13:30:00,2012,TFC
TFC,EarningsReleases,2012-01-25 21:00:00,2012,TFC
TFC,EarningsReleases,2012-01-26 13:30:00,2012,TFC
TFC,EarningsReleases,2012-04-19 12:30:00,2012,TFC
TFC,EarningsReleases,2012-04-19 20:00:00,2012,TFC
TFC,EarningsReleases,2012-04-20 12:30:00,2012,TFC
TFC,EarningsReleases,2012-04-23 12:30:00,2012,TFC
TFC,EarningsReleases,2012-04-25 20:00:00,2012,TFC
TFC,EarningsReleases,2012-07-19 12:30:00,2012,TFC
TFC,EarningsReleases,2012-07-19 20:00:00,2012,TFC
TFC,EarningsReleases,2012-07-20 12:30:00,2012,TFC
TFC,EarningsReleases,2012-07-25 20:00:00,2012,TFC
TFC,EarningsReleases,2012-07-26 12:30:00,2012,TFC
TFC,EarningsReleases,2012-10-18 12:00:00,2012,TFC
TFC,EarningsReleases,2012-10-18 12:30:00,2012,TFC
TFC,EarningsReleases,2012-10-22 12:30:00,2012,TFC
TFC,EarningsReleases,2012-10-24 20:00:00,2012,TFC
TFC,EarningsReleases,2012-10-26 12:30:00,2012,TFC
TFC,EarningsReleases,2013-01-17 13:30:00,2013,TFC
TFC,EarningsReleases,2013-01-17 21:00:00,2013,TFC
TFC,EarningsReleases,2013-01-18 13:30:00,2013,TFC
TFC,EarningsReleases,2013-01-23 21:00:00,2013,TFC
TFC,EarningsReleases,2013-01-24 13:30:00,2013,TFC
TFC,EarningsReleases,2013-04-18 12:30:00,2013,TFC
TFC,EarningsReleases,2013-04-18 20:00:00,2013,TFC
TFC,EarningsReleases,2013-04-19 12:30:00,2013,TFC
TFC,EarningsReleases,2013-04-19 12:30:00,2013,TFC
TFC,EarningsReleases,2013-04-24 20:00:00,2013,TFC
TFC,EarningsReleases,2013-07-18 12:30:00,2013,TFC
TFC,EarningsReleases,2013-07-19 12:30:00,2013,TFC
TFC,EarningsReleases,2013-07-24 20:00:00,2013,TFC
TFC,EarningsReleases,2013-07-25 12:30:00,2013,TFC
TFC,EarningsReleases,2013-10-17 12:30:00,2013,TFC
TFC,EarningsReleases,2013-10-17 20:00:00,2013,TFC
TFC,EarningsReleases,2013-10-18 12:30:00,2013,TFC
TFC,EarningsReleases,2013-10-23 20:00:00,2013,TFC
TFC,EarningsReleases,2013-10-25 12:30:00,2013,TFC
TFC,EarningsReleases,2014-01-16 13:30:00,2014,TFC
TFC,EarningsReleases,2014-01-16 21:00:00,2014,TFC
TFC,EarningsReleases,2014-01-17 13:30:00,2014,TFC
TFC,EarningsReleases,2014-01-22 21:00:00,2014,TFC
TFC,EarningsReleases,2014-01-23 13:30:00,2014,TFC
TFC,EarningsReleases,2014-04-17 12:00:00,2014,TFC
TFC,EarningsReleases,2014-04-17 12:30:00,2014,TFC
TFC,EarningsReleases,2014-04-21 12:30:00,2014,TFC
TFC,EarningsReleases,2014-04-23 20:00:00,2014,TFC
TFC,EarningsReleases,2014-07-21 12:30:00,2014,TFC
TFC,EarningsReleases,2014-07-23 20:00:00,2014,TFC
TFC,EarningsReleases,2014-07-24 12:30:00,2014,TFC
TFC,EarningsReleases,2014-10-16 12:30:00,2014,TFC
TFC,EarningsReleases,2014-10-17 12:30:00,2014,TFC
TFC,EarningsReleases,2014-10-22 20:00:00,2014,TFC
TFC,EarningsReleases,2014-10-24 12:30:00,2014,TFC
TFC,EarningsReleases,2015-01-16 13:30:00,2015,TFC
TFC,EarningsReleases,2015-01-21 21:00:00,2015,TFC
TFC,EarningsReleases,2015-01-22 13:30:00,2015,TFC
TFC,EarningsReleases,2015-04-20 12:30:00,2015,TFC
TFC,EarningsReleases,2015-04-22 20:00:00,2015,TFC
TFC,EarningsReleases,2015-04-23 12:30:00,2015,TFC
TFC,EarningsReleases,2015-04-24 12:30:00,2015,TFC
TFC,EarningsReleases,2015-07-15 12:00:00,2015,TFC
TFC,EarningsReleases,2015-07-16 12:30:00,2015,TFC
TFC,EarningsReleases,2015-07-17 12:30:00,2015,TFC
TFC,EarningsReleases,2015-07-23 12:30:00,2015,TFC
TFC,EarningsReleases,2015-10-15 12:30:00,2015,TFC
TFC,EarningsReleases,2015-10-16 12:30:00,2015,TFC
TFC,EarningsReleases,2015-10-29 12:30:00,2015,TFC
TFC,EarningsReleases,2016-01-21 13:30:00,2016,TFC
TFC,EarningsReleases,2016-01-22 13:30:00,2016,TFC
TFC,EarningsReleases,2016-01-28 13:30:00,2016,TFC
TFC,EarningsReleases,2016-04-21 12:30:00,2016,TFC
TFC,EarningsReleases,2016-04-22 12:30:00,2016,TFC
TFC,EarningsReleases,2016-07-21 12:30:00,2016,TFC
